@RELATION Pampa_Data

@ATTRIBUTE LOGPcons NUMERIC
@ATTRIBUTE MACCSFP125 NUMERIC
@ATTRIBUTE PCR NUMERIC
@ATTRIBUTE Psi_e_A NUMERIC
@ATTRIBUTE P_VSA_ppp_D NUMERIC
@ATTRIBUTE Mp NUMERIC
@ATTRIBUTE SpMin1_Bh(p) NUMERIC
@ATTRIBUTE Actividad {Act-1,Act1}

@DATA
3.0082,1,1.414,7.99,77.0991,0.7144,2.0552,Act1
4.9268,1,1.4042,8.1552,18.0108,0.6714,2.0685,Act1
3.5124,1,1.3882,7.5611,0.0,0.6662,2.0825,Act1
4.1996,1,1.5119,7.4405,0.0,0.6709,2.1814,Act1
1.563,1,1.3587,8.0833,18.0108,0.6695,2.0462,Act1
3.2234,1,1.3159,7.3492,0.0,0.639,2.1005,Act1
6.1421,1,1.6286,7.7236,42.6833,0.6734,2.1252,Act1
6.4049,1,1.6376,7.6608,42.6833,0.6751,2.1252,Act1
4.0307,1,1.4829,7.7951,18.0108,0.7018,2.0084,Act1
1.7798,1,1.274,7.9806,18.0108,0.6566,2.0269,Act1
3.197,1,1.2248,7.5216,0.0,0.6397,2.1111,Act1
4.5541,1,1.2349,7.5025,0.0,0.6568,2.1222,Act1
3.0086,1,1.4752,7.7312,18.0108,0.6824,2.1219,Act1
1.8209,1,1.3712,7.9194,101.8159,0.6731,2.0077,Act-1
2.5899,1,1.51,7.6987,18.0108,0.7024,2.1056,Act1
2.8353,1,1.4262,7.8141,42.6833,0.6626,2.1401,Act-1
4.3096,1,1.5374,7.5641,18.0108,0.6863,2.1296,Act1
4.5254,1,1.5437,7.6389,18.0108,0.7131,2.127,Act1
3.8859,1,1.6231,7.5595,34.7963,0.6981,2.1286,Act1
1.6588,1,1.2838,7.7698,32.8972,0.6643,2.0216,Act1
4.8792,1,1.5202,7.6515,18.0108,0.6938,2.082,Act1
3.1427,1,1.3834,7.5064,36.0215,0.6599,2.0411,Act1
1.7398,1,1.3371,7.75,34.7963,0.6583,2.0921,Act1
2.5417,1,1.5259,8.0242,34.4157,0.7231,2.0204,Act1
4.6864,1,1.4266,8.3862,18.0108,0.6971,2.0049,Act1
2.5755,1,1.4328,8.1371,0.0,0.6809,2.0579,Act1
-2.4354,1,1.2805,7.8534,18.0108,0.9587,2.009,Act-1
4.2075,1,1.5151,7.8429,18.0108,0.7377,1.9875,Act1
-0.0578,0,1.1993,8.2431,50.9079,0.6858,2.0609,Act-1
0.9183,0,1.0757,8.1816,128.05,0.6227,2.1565,Act1
-1.0167,0,1.115,8.1367,65.7944,0.6308,1.991,Act1
2.5193,1,1.3344,8.0038,18.0108,0.7081,1.99,Act1
3.1977,0,1.3124,7.9678,35.899,0.6773,2.0476,Act1
1.3506,0,1.331,8.2767,16.405,0.7208,2.0403,Act1
1.4244,0,1.3021,7.9018,16.405,0.6894,2.0744,Act1
0.7912,0,1.3114,8.1505,16.405,0.6988,2.0812,Act1
0.6003,0,1.1401,8.1597,93.5913,0.6645,2.0602,Act-1
0.2657,0,1.2005,8.32,136.2746,0.673,2.0612,Act-1
4.6841,1,1.3474,7.9302,50.9079,0.6646,2.1206,Act1
5.7093,1,1.3219,7.8753,18.0108,0.6697,2.1129,Act-1
5.57,1,1.3408,7.8389,18.0108,0.6601,2.1177,Act1
1.4661,0,1.2348,8.2323,36.0215,0.6761,2.0408,Act1
5.1693,0,1.3669,7.7311,42.6833,0.6314,2.0646,Act-1
2.3924,1,1.4269,7.8692,70.6953,0.7278,2.0204,Act1
4.9175,1,1.4468,7.7262,54.0323,0.7122,2.0618,Act1
3.914,1,1.4437,7.7682,54.0323,0.7449,2.0522,Act1
4.3899,1,1.4949,7.7705,54.0323,0.7247,2.0127,Act1
2.7466,1,1.4239,7.842,54.0323,0.719,2.0127,Act1
3.5085,1,1.3892,7.7118,54.0323,0.6725,2.0188,Act1
4.627,1,1.428,7.9591,54.0323,0.7017,2.081,Act-1
8.694,0,1.2969,7.5202,0.0,0.6256,2.0799,Act-1
3.4072,1,1.5619,7.7356,50.9079,0.678,2.0558,Act1
4.0025,1,1.3785,8.1861,18.0108,0.6983,2.0645,Act1
4.5782,1,1.6227,8.0192,18.0108,0.6733,2.0771,Act1
5.0182,1,1.5967,8.1374,36.0215,0.6912,2.0839,Act1
4.7012,1,1.4983,7.8075,34.4157,0.749,2.0318,Act1
4.0972,1,1.5648,7.9543,49.3022,0.7092,2.147,Act1
5.1969,1,1.5702,7.7644,18.0108,0.7201,2.1465,Act1
4.8254,1,1.6106,7.6979,34.5512,0.708,2.1466,Act1
4.9312,1,1.5657,7.8182,36.0215,0.7071,2.1466,Act-1
5.1944,1,1.6106,7.6615,18.0108,0.7089,2.1469,Act-1
4.7066,1,1.5517,7.8662,18.0108,0.6966,2.147,Act1
4.9671,1,1.5827,7.818,18.0108,0.7196,2.147,Act-1
3.972,1,1.5541,7.9245,49.3022,0.7026,2.1462,Act1
4.3446,1,1.5364,7.7346,18.0108,0.6992,2.0312,Act1
5.1916,1,1.6684,7.7604,51.2013,0.707,2.1516,Act1
2.833,1,1.576,7.875,16.405,0.7012,2.1831,Act1
6.0234,1,1.4765,7.6528,18.0108,0.6996,2.0383,Act1
4.4863,1,1.3699,7.4,17.8882,0.6793,2.0545,Act1
3.7096,1,1.539,7.931,118.2639,0.6931,2.0959,Act1
3.4181,1,1.4547,7.588,18.0108,0.6663,2.0578,Act1
3.1515,1,1.2977,7.9639,34.7963,0.6505,2.0633,Act1
2.5731,1,1.4122,8.0317,51.4593,0.683,2.0164,Act1
3.5481,1,1.5289,7.6111,54.0323,0.6749,2.0739,Act1
3.8323,1,1.3692,8.0182,36.0215,0.6931,2.0634,Act1
4.039,1,1.2968,7.7537,36.0215,0.6638,2.0702,Act1
4.8287,1,1.2689,7.6687,36.0215,0.6793,2.065,Act1
6.0439,1,1.4278,8.3764,18.0108,0.706,2.0356,Act1
2.433,1,1.317,8.0208,95.1098,0.6577,2.1068,Act-1
2.8728,1,1.2991,7.9754,33.1905,0.6771,2.0152,Act1
1.5039,1,1.3311,8.3563,59.0883,0.6804,2.0869,Act1
2.2273,1,1.3325,8.0906,34.4157,0.6874,2.0793,Act1
3.6081,1,1.5161,7.987,34.4157,0.6941,2.0743,Act1
9.0439,0,1.776,7.5119,85.3667,0.635,2.0652,Act-1
3.292,1,1.4793,7.9907,42.6833,0.7054,2.0227,Act-1
4.0615,1,1.4566,8.2917,68.9187,0.6844,2.1096,Act1
2.9996,0,1.151,7.6346,18.0108,0.6262,2.0764,Act1
3.8111,1,1.5494,8.1172,34.4157,0.7337,2.0612,Act1
3.6944,1,1.4645,7.5958,18.0108,0.7114,2.0857,Act1
5.4393,1,1.4217,8.3139,42.6833,0.7102,1.9967,Act1
4.9686,1,1.3735,7.8398,36.0215,0.7106,2.0593,Act1
2.3015,1,1.2925,8.1997,34.4157,0.7381,2.008,Act1
2.7083,1,1.5582,7.8184,34.7963,0.7161,2.0532,Act1
2.9423,1,1.425,8.0345,34.4157,0.7218,2.0428,Act1
2.777,0,1.2194,7.6726,42.6833,0.6333,2.0774,Act1
4.7766,1,1.568,7.9808,18.0108,0.7117,2.1406,Act1
-0.3775,1,1.4393,7.4509,0.0,0.9545,2.0078,Act1
2.8737,1,1.3905,7.7213,54.0323,0.6909,2.022,Act-1
3.3781,1,1.4588,7.8561,42.6833,0.6785,2.0666,Act1
3.4814,1,1.4688,7.8333,42.6833,0.6927,2.0651,Act1
3.4147,1,1.4639,8.1689,0.0,0.7176,2.0032,Act-1
3.3343,1,1.3982,8.0606,34.4157,0.6959,2.03,Act1
1.723,1,1.3219,8.1442,18.0108,0.655,2.0193,Act1
2.9195,1,1.2949,7.9583,18.0108,0.6505,2.0218,Act1
6.0115,1,1.3721,7.7444,17.8882,0.7189,2.0239,Act1
4.6046,1,1.5123,7.5383,42.6833,0.6657,2.1127,Act1
1.5413,1,1.2624,7.8157,0.0,0.6522,2.0104,Act1
3.6781,1,1.3963,7.6379,18.0108,0.6976,1.9897,Act1
4.7042,1,1.4719,7.8784,18.0108,0.7124,2.0143,Act1
4.7827,1,1.5169,8.3289,18.0108,0.7352,2.0367,Act1
4.0914,1,1.5157,8.2839,18.0108,0.7015,2.0367,Act1
-0.2247,0,1.1056,8.4048,75.5805,0.6695,2.0407,Act-1
0.2657,0,1.2005,8.32,136.2746,0.673,2.0612,Act1
0.9422,0,1.2238,8.0667,16.7855,0.621,1.9047,Act1
2.1396,1,1.4238,8.1894,51.2013,0.6872,2.0345,Act1
2.1396,1,1.4275,8.1894,51.2013,0.6872,2.0347,Act1
2.1396,1,1.4384,8.1894,51.2013,0.6872,2.035,Act1
1.4381,1,1.3247,8.1821,34.7963,0.651,2.0502,Act1
2.2795,1,1.2988,8.0306,34.7963,0.6504,2.0773,Act-1
2.6345,1,1.2939,7.9973,34.7963,0.6473,2.0536,Act1
3.2324,1,1.3724,7.973,51.2013,0.6758,2.0329,Act1
1.87,1,1.3007,8.253,34.7963,0.6607,2.014,Act1
2.3816,1,1.2917,8.3833,34.7963,0.6553,2.046,Act1
3.2128,1,1.4137,8.0944,51.2013,0.7138,2.0251,Act1
2.4525,1,1.4227,8.1797,51.2013,0.6828,2.0374,Act-1
2.0536,1,1.4198,8.1742,69.212,0.6764,2.037,Act1
2.3169,1,1.4417,8.1962,51.2013,0.6976,2.0318,Act1
2.1417,1,1.4147,8.1351,51.2013,0.6853,2.0251,Act-1
1.6913,1,1.4147,8.1351,51.2013,0.6853,2.0261,Act-1
2.4572,1,1.3071,8.0268,34.7963,0.6577,2.0755,Act1
2.8137,1,1.3017,7.9914,34.7963,0.6539,2.0504,Act1
1.3375,1,1.3071,8.0982,34.7963,0.6579,2.0643,Act1
2.6224,1,1.4238,8.0995,51.2013,0.6769,2.0589,Act1
2.8918,1,1.3278,8.0222,34.7963,0.6888,1.9861,Act1
2.1874,1,1.3236,7.9683,34.7963,0.653,2.004,Act1
1.2533,1,1.3621,8.0,95.4904,0.6426,2.0017,Act1
1.7476,0,1.2633,8.0196,36.0215,0.7026,1.9811,Act1
4.0558,1,1.358,7.7816,16.7855,0.6769,2.0559,Act1
-0.349,0,1.2122,8.2979,136.397,0.6739,2.0506,Act-1
2.4224,1,1.5109,7.9975,118.2639,0.6756,2.0503,Act1
-7.6627,1,1.2326,7.8718,50.9079,1.1788,2.0451,Act-1
4.1122,1,1.5229,7.8735,54.0323,0.6774,2.0152,Act1
5.3036,1,1.4036,7.6998,0.0,0.6931,1.9931,Act1
3.5433,1,1.3996,7.6827,18.0108,0.6639,1.9932,Act1
4.6318,1,1.3993,7.5469,77.4796,0.6417,2.0884,Act1
2.4678,0,1.138,7.8565,0.0,0.6449,2.0894,Act-1
0.5146,1,1.3273,8.207,0.0,0.6673,2.1371,Act1
4.2545,1,1.4369,8.0106,60.6941,0.7562,2.0038,Act1
3.2901,1,1.4786,7.8947,42.6833,0.7456,2.1313,Act1
3.0595,1,1.3919,7.7718,52.6845,0.6971,2.0709,Act1
4.8309,1,1.3423,7.6398,16.7855,0.646,2.0838,Act1
2.3698,1,1.3583,7.6917,18.0108,0.6848,2.0084,Act1
5.7926,1,1.4849,7.6475,18.0108,0.7317,2.0206,Act1
5.3853,1,1.475,7.569,18.0108,0.7073,2.0249,Act1
3.6082,1,1.5865,7.5,16.7855,0.6972,2.16,Act1
3.7209,1,1.6049,7.4386,16.7855,0.7145,2.16,Act1
2.8155,0,1.2751,8.1957,85.3667,0.6358,2.0315,Act-1
0.3963,1,1.3875,8.0772,300.7606,0.6516,2.0544,Act1
2.0121,1,1.3599,8.1736,85.3667,0.6952,2.0034,Act1
2.3433,1,1.4673,7.8656,78.7048,0.6727,2.0852,Act1
2.0418,1,1.4823,7.8611,52.807,0.6761,2.0734,Act1
2.0376,1,1.2766,7.8382,0.0,0.6714,2.0405,Act1
2.5825,1,1.308,7.8426,18.0108,0.656,2.0407,Act1
6.2281,1,1.4319,8.1695,18.0108,0.6997,2.0453,Act1
4.0349,1,1.426,7.7024,18.0108,0.6661,2.0455,Act1
3.9377,1,1.4806,7.6583,59.3464,0.6888,2.0198,Act1
3.9825,1,1.4685,7.9086,18.0108,0.6992,2.0793,Act1
4.421,1,1.4738,7.4493,18.0108,0.6818,2.1287,Act1
4.6018,1,1.5517,8.1818,42.6833,0.6891,2.1045,Act1
4.021,1,1.3722,8.0651,36.0215,0.698,2.0709,Act1
5.0239,1,1.469,7.5255,18.0108,0.7018,2.1277,Act1
4.5754,1,1.4985,7.8081,18.0108,0.6717,2.0619,Act1
3.1229,1,1.5262,8.0957,91.9855,0.6956,2.0571,Act1
3.1813,1,1.3949,8.0057,51.2013,0.7079,2.0287,Act1
1.9516,1,1.2983,7.9549,34.7963,0.664,2.014,Act1
2.3129,1,1.2921,7.9167,34.7963,0.6592,2.0447,Act1
5.4036,1,1.3921,7.5422,0.0,0.702,2.0063,Act1
4.8006,1,1.3944,7.4699,0.0,0.683,2.0159,Act1
4.3205,1,1.4127,7.7756,0.0,0.6602,2.0994,Act1
4.9023,1,1.393,7.4132,0.0,0.6939,2.0132,Act1
3.9898,1,1.4175,7.5667,0.0,0.6765,2.0324,Act1
5.3902,1,1.3866,7.3673,0.0,0.6477,2.0646,Act1
5.126,1,1.3866,8.034,0.0,0.6552,2.0422,Act1
4.8006,1,1.393,7.4699,0.0,0.683,2.0166,Act1
4.4385,1,1.393,7.6319,0.0,0.6625,2.028,Act1
4.0962,1,1.391,7.4467,0.0,0.6549,2.0306,Act1
3.7049,1,1.3687,7.4733,17.8882,0.6804,2.0305,Act1
3.9898,1,1.4214,7.5667,0.0,0.6765,2.0326,Act1
5.126,1,1.3904,8.034,0.0,0.6552,2.0428,Act1
4.1962,1,1.3947,7.3913,0.0,0.6639,2.0268,Act1
5.127,1,1.5183,7.3827,0.0,0.6792,2.1449,Act1
3.271,1,1.3947,7.4348,0.0,0.6618,2.0169,Act1
2.9642,1,1.5234,7.9919,34.4157,0.7238,2.0192,Act1
4.486,1,1.5812,7.8969,34.4157,0.7001,2.1549,Act1
5.0518,1,1.572,7.2778,101.8159,0.6934,2.1432,Act-1
4.8582,1,1.488,7.7071,18.0108,0.7364,2.1358,Act1
5.1667,1,1.5308,7.6149,0.0,0.6769,2.0658,Act-1
3.7731,1,1.4268,7.7153,36.0215,0.6899,2.0233,Act1
2.6938,1,1.4028,8.0651,52.4265,0.6941,2.0945,Act1
6.6761,1,1.5547,7.6954,42.6833,0.6714,2.0709,Act1
3.383,1,1.4435,7.8417,60.6941,0.6927,2.0364,Act1
4.5817,1,1.4926,7.7333,36.0215,0.6736,2.1078,Act1
4.8866,1,1.4686,7.7162,18.0108,0.7074,2.0253,Act1
3.9561,1,1.2734,7.7258,60.6941,0.6458,2.0996,Act-1
2.8182,1,1.3129,7.6667,32.8972,0.6803,2.0254,Act1
3.5715,1,1.5386,7.6014,0.0,0.7604,2.0224,Act1
5.4436,1,1.4471,7.6369,18.0108,0.7005,2.035,Act1
1.9807,1,1.405,7.5873,34.7963,0.6747,2.0049,Act1
2.684,1,1.374,7.9167,59.4689,0.6511,2.0323,Act1
3.6531,1,1.4115,7.87,32.8972,0.7117,2.0382,Act1
4.7118,1,1.3154,7.8418,0.0,0.7182,2.0508,Act1
3.0782,1,1.3047,7.375,0.0,0.6554,2.0738,Act1
4.2072,1,1.5196,8.1944,18.0108,0.7566,2.0534,Act1
3.2158,1,1.4375,7.85,0.0,0.7024,2.0407,Act-1
1.3391,1,1.3994,8.1823,0.0,0.6871,2.0386,Act1
3.999,1,1.4228,7.5833,0.0,0.7039,2.0834,Act1
4.3657,1,1.4165,7.5481,0.0,0.6637,2.0912,Act1
4.6641,1,1.4109,7.5247,0.0,0.6594,2.0908,Act1
4.4117,1,1.4059,8.1637,0.0,0.6645,2.0879,Act-1
3.8087,1,1.4299,7.5625,0.0,0.6739,2.0852,Act1
4.1652,1,1.4227,7.54,0.0,0.6685,2.0785,Act1
4.6848,1,1.3978,7.6774,18.0108,0.7288,2.0329,Act1
3.8875,1,1.2701,7.5611,42.6833,0.6404,2.0844,Act1
4.809,1,1.4321,7.8012,54.0323,0.6973,2.0792,Act1
3.4291,1,1.4297,7.7391,36.0215,0.6976,2.0051,Act1
5.3087,1,1.5281,7.2756,36.0215,0.6984,2.1298,Act1
3.6015,1,1.4972,7.65,60.6941,0.6888,2.1303,Act1
3.6603,1,1.5483,7.9543,34.4157,0.7349,2.0585,Act1
3.2108,1,1.3634,7.8889,60.6941,0.6715,2.1053,Act-1
4.1284,1,1.3222,7.9053,18.0108,0.6922,2.1077,Act1
4.2463,1,1.2919,7.7778,18.0108,0.696,2.0553,Act1
3.8838,1,1.2919,7.9333,18.0108,0.6755,2.0603,Act1
3.5223,1,1.3148,7.8526,18.0108,0.674,2.1071,Act1
3.847,1,1.2866,7.9444,18.0108,0.6656,2.0608,Act1
5.538,1,1.3963,8.4619,18.0108,0.6728,2.1519,Act1
4.6226,1,1.4099,8.0403,18.0108,0.6812,2.146,Act1
4.3316,1,1.2866,8.108,18.0108,0.6687,2.0667,Act1
4.002,1,1.2866,8.1451,18.0108,0.6668,2.0597,Act1
3.1672,1,1.3884,7.5256,18.0108,0.71,2.0648,Act1
3.8592,1,1.2827,8.1451,18.0108,0.6668,2.0593,Act1
3.3863,1,1.2866,8.1821,18.0108,0.6649,2.0537,Act1
4.2849,1,1.2766,8.0685,18.0108,0.6639,2.0603,Act1
3.516,1,1.521,7.9866,34.4157,0.6976,2.0572,Act1
3.5358,1,1.3914,7.4615,0.0,0.6577,2.0839,Act1
3.9671,1,1.4385,7.6852,18.0108,0.6826,2.044,Act1
3.1206,1,1.2748,7.8013,18.0108,0.6429,2.0718,Act1
3.7003,1,1.3679,8.1763,32.8972,0.6455,2.0729,Act1
4.0935,1,1.2885,8.1571,36.0215,0.6741,2.0202,Act1
4.8576,1,1.2866,8.1186,18.0108,0.6759,2.077,Act1
4.3194,1,1.2802,8.1142,36.0215,0.6687,2.0615,Act1
4.1839,1,1.3072,8.4109,18.0108,0.67,2.1209,Act1
4.1908,1,1.2839,8.2233,18.0108,0.6918,2.0511,Act1
4.3356,1,1.2885,7.6412,18.0108,0.7257,2.0486,Act1
4.0596,1,1.2826,8.1442,18.0108,0.6741,2.0653,Act1
2.5604,1,1.2895,7.5652,50.9079,0.6765,2.0621,Act1
4.0596,1,1.2866,8.1442,18.0108,0.6741,2.0659,Act1
3.7284,1,1.2866,8.1827,18.0108,0.6723,2.0585,Act1
4.0596,1,1.2985,8.1442,18.0108,0.6741,2.068,Act1
4.3477,1,1.4577,7.744,103.3774,0.6894,2.1416,Act1
3.6143,1,1.4646,7.7391,36.0215,0.7101,2.01,Act1
2.7248,1,1.4765,7.8485,18.0108,0.7023,2.0774,Act1
2.7879,1,1.4302,7.7639,50.9079,0.6899,2.015,Act1
5.1305,1,1.4145,8.0361,18.0108,0.6882,2.1304,Act1
3.1575,1,1.5457,7.6159,34.6738,0.7049,2.1323,Act1
4.1379,1,1.3984,8.0267,36.0215,0.7244,2.0288,Act-1
3.8604,1,1.5162,7.8889,36.0215,0.6911,2.122,Act1
3.7366,1,1.3946,8.1597,34.4157,0.7332,2.0444,Act1
3.9807,1,1.3874,8.1197,16.405,0.7237,2.0514,Act1
3.8296,1,1.3946,8.1597,34.4157,0.7332,2.0436,Act-1
3.4675,1,1.3946,8.2986,34.4157,0.7118,2.0449,Act1
2.5819,1,1.4101,8.0586,77.0991,0.6745,2.0531,Act1
4.4273,1,1.3996,7.9928,34.4157,0.7235,2.0463,Act1
2.1498,0,1.3314,8.141,0.0,0.7121,2.0636,Act-1
1.4059,0,1.3316,8.053,35.899,0.6696,2.0023,Act-1
8.976,0,1.776,7.5159,85.3667,0.635,2.0675,Act1
5.4213,1,1.6183,7.8462,0.0,0.7448,2.0736,Act1
3.7125,1,1.4123,7.6556,18.0108,0.6646,2.0741,Act1
1.8335,0,1.324,8.0079,35.899,0.676,2.0144,Act-1
3.462,0,1.2952,7.5833,17.8882,0.6723,2.0483,Act1
2.6581,1,1.4193,7.8908,50.9079,0.6409,2.0415,Act1
2.817,1,1.443,7.9178,75.5805,0.6791,2.0405,Act1
2.6009,1,1.443,8.0733,75.5805,0.6582,2.0406,Act1
5.9282,1,1.3973,7.9083,0.0,0.6795,2.0717,Act1
3.9967,1,1.5447,7.9297,34.4157,0.7264,2.0581,Act1
4.9054,1,1.5447,7.8984,34.4157,0.727,2.062,Act1
3.5715,1,1.5371,7.6014,0.0,0.7604,2.0221,Act1
3.6567,1,1.5104,7.7692,0.0,0.68,2.0049,Act1
3.1996,1,1.3835,7.8437,36.0215,0.7016,2.0197,Act1
2.4383,1,1.3418,7.7121,32.8972,0.6564,2.0797,Act1
4.2724,1,1.5119,7.6696,18.0108,0.7217,2.1364,Act1
4.9621,1,1.4492,7.5385,18.0108,0.6768,2.1459,Act1
4.303,1,1.5473,7.9247,78.7048,0.6956,2.1376,Act-1
3.3854,1,1.4534,7.6071,32.8972,0.659,2.0476,Act1
2.3598,1,1.3114,7.7143,32.8972,0.6783,2.0212,Act1
2.7043,1,1.3698,7.7569,18.0108,0.7148,2.0197,Act1
3.5565,1,1.3343,7.6494,18.0108,0.6734,2.0533,Act1
4.4725,1,1.4569,7.5811,18.0108,0.6564,2.0763,Act1
3.9366,1,1.3441,7.8611,0.0,0.7313,2.0286,Act1
4.0897,1,1.3878,7.8305,42.6833,0.6874,2.0303,Act1
3.6875,1,1.391,7.6667,16.7855,0.6671,2.0555,Act1
5.3505,1,1.5569,7.6264,36.0215,0.7194,2.0488,Act1
3.702,1,1.4594,7.4545,34.6738,0.6714,2.032,Act1
2.9228,1,1.2969,7.6131,42.6833,0.6593,2.0457,Act1
3.485,1,1.3069,7.619,18.0108,0.6854,2.0017,Act1
3.9885,1,1.4062,7.7981,0.0,0.6929,2.0669,Act1
4.6109,1,1.4069,7.6768,34.7963,0.6474,2.0675,Act1
3.7644,1,1.3961,7.899,18.0108,0.6653,2.0322,Act1
4.7137,1,1.4675,7.5571,18.0108,0.6625,2.0776,Act1
4.5369,1,1.393,7.3819,0.0,0.6591,2.0405,Act1
3.8043,1,1.5759,7.8782,60.6941,0.7011,2.0711,Act-1
3.1174,1,1.4637,8.0031,34.4157,0.6983,2.0646,Act1
5.3259,1,1.4273,7.7688,54.0323,0.7011,2.0908,Act-1
2.7359,1,1.4762,7.6979,50.9079,0.694,2.0639,Act1
5.1206,1,1.5179,7.6317,18.0108,0.7028,2.0421,Act1
4.5228,1,1.4102,7.5278,18.0108,0.6489,2.0463,Act1
3.8288,1,1.4102,7.55,18.0108,0.6472,2.0433,Act1
2.8313,1,1.3663,8.1121,36.0215,0.713,2.0526,Act1
5.0476,1,1.5735,7.8712,18.0108,0.7455,2.0782,Act1
2.9723,1,1.2461,7.8173,0.0,0.6934,2.074,Act1
5.1789,1,1.5387,7.9219,34.4157,0.7624,2.0569,Act1
4.9054,1,1.5387,7.8984,34.4157,0.727,2.0676,Act-1
4.7203,1,1.5387,8.0859,34.4157,0.7341,2.0624,Act1
5.497,1,1.5097,8.375,34.4157,0.7184,2.0634,Act-1
4.1106,1,1.5471,7.9543,34.4157,0.7349,2.057,Act1
2.493,1,1.4882,8.1458,34.4157,0.7182,2.0637,Act1
3.7899,1,1.6431,7.9024,51.2013,0.7166,2.0651,Act1
2.6514,1,1.534,8.0027,34.4157,0.7064,2.0665,Act-1
2.4644,1,1.4381,7.9089,34.4157,0.6804,2.0704,Act1
2.5289,1,1.5145,8.1714,50.8207,0.7328,2.0672,Act-1
2.7767,1,1.4661,8.0353,34.4157,0.706,2.0632,Act1
3.7123,1,1.5907,7.9417,34.4157,0.7167,2.1351,Act1
4.332,1,1.5431,7.9066,34.4157,0.7188,2.0582,Act1
4.6808,1,1.5431,8.0345,34.4157,0.7699,2.0581,Act1
3.8111,1,1.546,8.1172,34.4157,0.7337,2.0581,Act1
4.1555,1,1.5172,7.9624,34.4157,0.788,2.058,Act-1
5.0675,1,1.6342,7.8626,34.4157,0.7379,2.0587,Act1
4.1711,1,1.5447,7.9957,34.4157,0.7524,2.0581,Act1
3.8111,1,1.5447,8.1172,34.4157,0.7337,2.0581,Act1
3.4798,1,1.542,7.9621,34.4157,0.7213,2.0581,Act1
4.8737,1,1.6271,7.8925,34.4157,0.7331,2.0581,Act1
4.1711,1,1.5502,7.9957,34.4157,0.7524,2.0581,Act1
3.8111,1,1.5502,8.1172,34.4157,0.7337,2.0581,Act1
2.9493,1,1.5175,8.0194,34.4157,0.7327,2.058,Act1
2.7527,1,1.5471,7.9866,34.4157,0.7345,2.0581,Act1
4.7369,1,1.5252,7.8262,34.4157,0.7169,2.0827,Act1
3.9772,1,1.6281,7.9387,34.4157,0.7397,2.058,Act-1
2.7527,1,1.5471,7.9866,34.4157,0.7345,2.0581,Act1
3.8265,1,1.6281,7.9191,34.4157,0.7628,2.058,Act1
3.2998,1,1.4245,7.9224,34.4157,0.7097,2.0583,Act1
3.2585,1,1.5566,7.9856,34.4157,0.7389,2.0581,Act-1
2.658,1,1.4574,7.9969,34.4157,0.6983,2.0621,Act1
2.8536,1,1.4492,7.9613,34.4157,0.6914,2.0615,Act1
3.6603,1,1.5471,7.9543,34.4157,0.7349,2.0583,Act-1
5.5882,1,1.5306,8.0042,34.4157,0.7697,2.0547,Act1
4.202,1,1.5159,7.9405,34.4157,0.7103,2.0647,Act1
5.0798,1,1.511,7.9644,34.4157,0.7525,2.0601,Act1
5.0798,1,1.5149,7.9644,34.4157,0.7525,2.0551,Act-1
4.3466,1,1.5625,7.9141,34.4157,0.7147,2.0724,Act1
4.7918,1,1.5383,7.8984,34.4157,0.727,2.0619,Act1
4.1102,1,1.5471,7.9758,34.4157,0.7115,2.0625,Act1
5.0798,1,1.5447,7.9644,34.4157,0.7525,2.0619,Act1
4.3849,1,1.542,7.9318,34.4157,0.7219,2.062,Act-1
4.5701,1,1.5471,7.922,34.4157,0.7353,2.0619,Act1
3.8895,1,1.5625,7.9453,34.4157,0.7139,2.0698,Act1
4.0645,1,1.5471,7.9758,34.4157,0.7115,2.0626,Act1
2.9842,1,1.436,8.05,34.4157,0.7311,2.0619,Act1
4.3879,1,1.5625,7.9453,34.4157,0.7139,2.0699,Act1
4.1056,1,1.5042,7.9387,34.4157,0.7297,2.0561,Act1
4.1106,1,1.5221,7.9543,34.4157,0.7349,2.0557,Act1
2.6903,0,1.2036,7.8284,16.405,0.6504,2.0683,Act1
2.6931,1,1.3496,7.9398,16.405,0.6937,2.0519,Act1
3.0892,1,1.4002,7.9722,34.4157,0.7123,2.0414,Act1
3.5934,1,1.3636,8.0856,162.8463,0.6578,2.0608,Act-1
2.5881,1,1.3769,7.9583,42.6833,0.6718,2.0368,Act1
3.0884,1,1.2525,7.7071,0.0,0.6569,2.0806,Act1
4.049,1,1.4068,7.75,18.0108,0.7026,2.027,Act1
4.8336,1,1.4756,7.7361,18.0108,0.7135,2.0271,Act1
5.1695,1,1.4775,7.7037,18.0108,0.701,2.0272,Act1
5.3643,1,1.4764,7.6814,18.0108,0.711,2.0271,Act1
4.8356,1,1.4692,7.6974,18.0108,0.7018,2.0389,Act1
6.2612,1,1.5861,7.6447,18.0108,0.7186,2.1323,Act-1
4.7609,1,1.5065,7.7255,18.0108,0.6991,2.0532,Act-1
4.1776,1,1.3643,7.6263,18.0108,0.6746,2.0292,Act1
5.1352,1,1.3208,7.6849,36.0215,0.6723,2.0358,Act1
4.4735,1,1.3766,7.7284,18.0108,0.7111,2.0914,Act1
3.4588,1,1.376,7.5774,18.0108,0.6604,2.0978,Act1
5.6828,1,1.649,7.5,18.0108,0.7146,2.1409,Act1
5.081,1,1.5411,7.4792,18.0108,0.7316,2.1372,Act1
